"id";"label";"group"
"DF8B3988-FE1F-4870-9556-7CB9AB3C38B0";"iranojazychnye narodnosti po beregam r. Pjandzha i Amudar'i";"Groups in Iran"
"A4D25AD8-3FE2-43EA-819B-D4AF4530A495";"narody Irana / peoples of Iran";"Groups in Iran"
"39D99580-1659-433E-B4F9-C2AD9C9BC130";"persy v Afganistane";"Groups in Iran"
"FBD74DA8-150A-4568-985C-007F81C1E740";"persy / iranojazychnye narody / Persian/Iranian-speaking groups";"Groups in Iran"
"73296E79-18F8-47E8-95A7-882A433B94C3";"etn. gruppy, govorjasshie na nardskikh jazykah v Afganistane";"Groups in Afghanistan"
"C1AEFE55-7FF7-4422-B2EE-68FA619556DA";"dzhemshidy (Afghanistan)";"Groups in Afghanistan"
"F1A189C5-931E-476B-A3B8-ABE223ABAE9A";"mogoly ( Afghanistan)";"Groups in Afghanistan"
"E0107E3D-DB22-4F6F-B399-F1B5C7C68B6A";"khazara (Afghanistan)";"Groups in Afghanistan"
"8FC5445B-F613-431E-8762-8E0E63531572";"khezarejcy (Afghanistan)";"Groups in Afghanistan"
"3166E06A-0944-4A67-9778-2CEC502E6957";"pushtuny (Afghanistan)";"Groups in Afghanistan"
"35D8EC5C-F9B1-46CB-BDD2-92246E948634";"bragui (Afghanistan)";"Groups in Afghanistan"
"9406A2FD-66F6-400D-935A-2808BA454F4F";"uzbeki (Afghanistan)";"Groups in Afghanistan"
"B7FBB78A-3DA3-41F1-AC4A-DE4A58D67046";"ajmaki (Afghanistan)";"Groups in Afghanistan"
"9EE1FF02-D8F1-4A42-8B65-ADBF90E57153";"tejmuri, zuri, tairi (Afghanistan)";"Groups in Afghanistan"
"D9551322-DCF0-4052-8F59-8C342C13A435";"pamircy (Afghanistan)";"Groups in Afghanistan"
"6552C0E2-199A-4937-AB58-FD455A37E66E";"ormuri (Afghanistan)";"Groups in Afghanistan"
"5B9DDCB8-512A-43C9-B049-02CEB863CABB";"keshemskie beludzhi (Afghanistan)";"Groups in Afghanistan"
"DDE3844A-B3D1-4446-9751-E54B790AD77F";"pashaj (Afghanistan)";"Groups in Afghanistan"
"CE3C6812-B730-4161-BE61-C3F2631AAF21";"chilasi (Afghanistan)";"Groups in Afghanistan"
"C1E8800C-DB0D-444D-BE2F-0CE0F6A9096F";"nari (Afghanistan)";"Groups in Afghanistan"
"048D50A7-57B2-4A11-AE21-0413E7710F14";"tajmani/tajmeny (Afghanistan)";"Groups in Afghanistan"
"696CF641-2A88-4985-8EE4-A62CE9BB55B6";"firjuzkukhi v Afganistane";"Groups in Afghanistan"
"3263E6AD-06ED-41F6-89CB-FAC979D9E1FE";"narody Afganistana";"Groups in Afghanistan"
"5F07E31C-760B-4A0B-9C3C-0370154CBA17";"afgancy / Afghans";"Groups in Afghanistan"
"4C2623BB-6007-4407-9CC7-C678874AFCD4";"afgancy doliny r. Pandzhshir";"Groups in Afghanistan"
"715EFD8C-EE1C-4096-90CC-737D8A08CD7D";"zemledel'cheskie narody Afganskogo Badakhshana";"Groups in Afghanistan"
"CCF62EB2-E063-41A8-B26A-BC00FA9E9839";"kazakhi";"Central Asian titular nations"
"520685D8-5998-4460-8351-9BACA8F73339";"turkmeny";"Central Asian titular nations"
"061D2618-0D28-48C6-ADA3-64B272B398CF";"kirgizy";"Central Asian titular nations"
"FDE46AF9-35D7-4BAF-BCF8-C729F5146AE1";"uzbeki";"Central Asian titular nations"
"977827B9-3F21-4085-8441-2A41421D0E40";"uzbeki Vostochnoj Bukhary (Bukharskoe khanstvo)";"Historical groups"
"9592FF3B-1E57-41B8-9100-3B709B94D514";"drevnee evropeoidnoe naselenie";"Historical groups"
"237D96DA-FC20-42DC-903E-9C892BA142EF";"drevnee iranojazychnoe naselenie Srednej Azii";"Historical groups"
"6AC85C86-75BB-4B32-AFD4-6E286EFA00E5";"iranojazychnye narody drevnezemledel'cheskikh regionov";"Historical groups"
"58F6A4DA-096B-47C6-9FA5-70ECC11436F4";"narody Sredneaziatskogo Mezhdurech'ja";"Historical groups"
"91327DAE-CC0A-4845-AFFD-360A00501FFA";"musul'manskie narody Srednej Azii";"narody Srednej Azii"
"BA62EE40-5DFC-4821-968E-FFD95FF4062F";"osedlye narody Srednej Azii";"narody Srednej Azii"
"0377BF1B-B655-421A-B50F-2101121D8539";"lokajcy";"uzbeki"
"1C7A3340-9375-4158-8E45-4CF986A9D7FC";"zhitel'nicy jugo-zapadnykh rajonov Uzbekistana";"uzbeki"
"7EC04D58-761E-43BD-8F68-1AC0E9E2788E";"sel'skoe naselenie juzhnykh i zapadnikh rajonov Uzbekistana";"uzbeki"
"B80BBF4C-E133-4C42-A341-F471DA0F5BF3";"uzbeki Surkhandar'inskoj oblasti";"uzbeki"
"4A284450-FB99-4456-98B1-D0F8A0C8A2D8";"durmeny Tadzhikistana";"uzbeki"
"646C3A0D-8327-4C9C-A50E-D3A024BB636B";"uzbeki Juzhnogo Tadzhikistana";"uzbeki"
"3505FD10-A4CA-474D-9D69-35F34AAAD903";"uzbeki iz gornykh rajonov";"uzbeki"
"D47E7BF3-BC93-4DD1-8E34-8B0783EB4757";"uzbeki Kirgizii";"uzbeki"
"11AC31C1-1C6B-44DC-97DE-FB549BE30371";"uzbeki-sarty / Uzbek Sarts";"uzbeki"
"BB2A6A47-0DE9-4E27-BA11-52359FE9A6C6";"uzbeki Khorezma";"uzbeki"
"29207B91-5235-4471-AACF-5C5F36174EA4";"Uzbek women / uzbechki";"uzbeki"
"72BAE087-7D68-4DE2-9B74-D50E4B6F5EC2";"uzbeki-tagchi Surkhandar'inskoj oblasti";"uzbeki"
"85F37F55-08C1-41CE-8591-D903B92C8AB2";"uzbeki Samarkandskoj i Kashkadar'inskoj oblastej";"uzbeki"
"A59AA834-1730-46F2-B9B3-0B6C907B78E7";"osedlye uzbeki";"uzbeki"
"D82BE524-4CC6-442F-AF66-40B73BE3C94C";"uzbekskoe naselenie Fergany (Ferghana, Tajikistan)";"uzbeki"
"38B47066-14BC-4343-8AB2-91AC4D37EA98";"osedlye uzbeki Fergany (Ferghana, Tajikistan)";"uzbeki"
"1D22BFF9-3209-4281-89E0-5467674F2258";"polukochevye uzbeki Fergany (Ferghana, Tajikistan)";"uzbeki"
"209C3E60-FFAF-4F48-B31A-29C1F7720721";"polukochevye uzbeki";"uzbeki"
"36A471BF-F24F-4599-9C56-EC2CB323D201";"uzbeki Fergany / Uzbeks of Ferghana";"uzbeki"
"FB5655C8-93DD-4FD7-8B32-A7EEE30D2A8A";"Kyrgyz women / kirgizki";"kirgizy"
"5DD740AA-8B0E-4A05-A528-C3F1962A588D";"kirgizy Fergany / Kyrgyz population of Ferghana";"kirgizy"
"D0B6AFA7-DDD8-43B2-A646-0C6B30FF35DB";"kirgizy Karategina";"kirgizy"
"640207A6-30FA-40BB-B41B-843CCBE43DD1";"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"kirgizy"
"EE929874-1B56-42D2-81FC-B37CAFC7082B";"kirgizy vostochnogo Pamira";"kirgizy"
"BC85F64C-4572-4C7C-BF5C-66D98ED00089";"kirgizy Severa Kirgizii";"kirgizy"
"591C2264-6B05-4858-8F00-1AABFE4AE16A";"juzhnye kirgizy";"kirgizy"
"128284C6-3543-4D91-A3FB-944C5E1D830D";"sel'skoe naselenie Turkmenistana";"turkmeny"
"EFFE0491-720B-436D-9317-BD6193DCC855";"Nuratinskie turkmeny";"turkmeny"
"BC5DC7FA-677F-47D8-A677-9601ACE63897";"Turkmen women / turkmenki";"turkmeny"
"5E16BB08-A37C-4B9E-8C76-8293B2EFF0FC";"Kazakh women / kazashki";"kazakhi"
